FQDN,ASN,IP Address,Country_Code,Country_Name,Region_Code,Region_Name,City_Name,Latitude,Longitude,Metro_Code,Area_Code,Time_Zone,Continent_Code,Postal_Code,Isp_Name,Organization_Name,Domain,As_Number,Netspeed,User_Type,Accuracy_Radius,Country_Confidence,City_Confidence,Region_Confidence,Postal_Confidence
support.livemymsn.com,21740,8.5.1.16,US,United States,AZ,Arizona,Tempe,33.4357,-111.9171,753,480,America/Phoenix,NA,85281,Level 3 Communications,"eNom, Incorporated",,"AS21740 eNom, Incorporated",Corporate,business,534,99,20,60,10
support.mcafeepaying.com,2516,106.186.16.96,JP,Japan,,,,36.0000,138.0000,,,Asia/Tokyo,AS,,Kddi Corporation,Kddi Corporation,linode.com,AS2516 KDDI KDDI CORPORATION,Cable/DSL,residential,,99,,,
support.msnhome.org,8075,65.55.39.12,US,United States,WA,Washington,Redmond,47.6801,-122.1206,819,425,America/Los_Angeles,NA,98052,Microsoft Hosting,Microsoft Hosting,,AS8075 Microsoft Corp,Corporate,residential,534,99,20,60,10
support.msnhome.org,8075,207.46.31.61,US,United States,,,,38.0000,-97.0000,,,,NA,,Microsoft Corp,Microsoft Corp,,AS8075 Microsoft Corp,Cable/DSL,business,,99,,,
support.satellitebbs.com,2516,106.186.16.96,JP,Japan,,,,36.0000,138.0000,,,Asia/Tokyo,AS,,Kddi Corporation,Kddi Corporation,linode.com,AS2516 KDDI KDDI CORPORATION,Cable/DSL,residential,,99,,,
support.symanteconline.net,2516,106.186.16.96,JP,Japan,,,,36.0000,138.0000,,,Asia/Tokyo,AS,,Kddi Corporation,Kddi Corporation,linode.com,AS2516 KDDI KDDI CORPORATION,Cable/DSL,residential,,99,,,
support.todayusa.org,2516,106.186.16.96,JP,Japan,,,,36.0000,138.0000,,,Asia/Tokyo,AS,,Kddi Corporation,Kddi Corporation,linode.com,AS2516 KDDI KDDI CORPORATION,Cable/DSL,residential,,99,,,
support.voiceofman.com,2516,106.186.16.96,JP,Japan,,,,36.0000,138.0000,,,Asia/Tokyo,AS,,Kddi Corporation,Kddi Corporation,linode.com,AS2516 KDDI KDDI CORPORATION,Cable/DSL,residential,,99,,,
support.webservicesupdate.com,21740,8.5.1.16,US,United States,AZ,Arizona,Tempe,33.4357,-111.9171,753,480,America/Phoenix,NA,85281,Level 3 Communications,"eNom, Incorporated",,"AS21740 eNom, Incorporated",Corporate,business,534,99,20,60,10
sword.msnhome.org,8075,65.55.39.12,US,United States,WA,Washington,Redmond,47.6801,-122.1206,819,425,America/Los_Angeles,NA,98052,Microsoft Hosting,Microsoft Hosting,,AS8075 Microsoft Corp,Corporate,residential,534,99,20,60,10
sword.msnhome.org,8075,207.46.31.61,US,United States,,,,38.0000,-97.0000,,,,NA,,Microsoft Corp,Microsoft Corp,,AS8075 Microsoft Corp,Cable/DSL,business,,99,,,
sync.ns06.net,9381,202.155.223.99,HK,Hong Kong,00,,Central District,22.2833,114.1500,,,Asia/Hong_Kong,AS,,Wharf T&T,Wharf T&T,hkti.net,AS9381 Wharf T&T Ltd.,Cable/DSL,residential,999,41,29,41,
sys.newspappers.org,33491,74.93.92.50,US,United States,IL,Illinois,Chicago,41.7444,-87.6054,602,773,America/Chicago,NA,60619,Comcast Business Communications,Comcast Business Communications,comcastbusiness.net,"AS7922 Comcast Cable Communications, Inc.",Cable/DSL,business,12,99,84,99,67
system.satellitebbs.com,2516,106.186.16.96,JP,Japan,,,,36.0000,138.0000,,,Asia/Tokyo,AS,,Kddi Corporation,Kddi Corporation,linode.com,AS2516 KDDI KDDI CORPORATION,Cable/DSL,residential,,99,,,
tape.dnsweb.org,8560,108.175.9.189,US,United States,PA,Pennsylvania,Wayne,40.0548,-75.4083,504,610,America/New_York,NA,19087,1&1 Internet,1&1 Internet,onlinehome-server.com,AS8560 1&1 Internet AG,Corporate,hosting,534,99,20,60,10
tape.dnsweb.org,8560,74.208.164.166,US,United States,PA,Pennsylvania,Wayne,40.0548,-75.4083,504,610,America/New_York,NA,19087,1&1 Internet,1&1 Internet,rmoov.com,AS8560 1&1 Internet AG,Corporate,hosting,534,99,20,60,10
tape.dnsweb.org,8560,87.106.24.200,DE,Germany,,,,51.0000,9.0000,,,Europe/Berlin,EU,,1&1 Internet AG,1&1 Internet AG,onlinehome-server.info,AS8560 1&1 Internet AG,Corporate,hosting,,99,,,
tape.dnsweb.org,8560,87.106.250.34,DE,Germany,,,,51.0000,9.0000,,,Europe/Berlin,EU,,1&1 Internet AG,1&1 Internet AG,onlinehome-server.info,AS8560 1&1 Internet AG,Corporate,hosting,,99,,,
tclient.msnhome.org,8075,207.46.31.61,US,United States,,,,38.0000,-97.0000,,,,NA,,Microsoft Corp,Microsoft Corp,,AS8075 Microsoft Corp,Cable/DSL,business,,99,,,
tclient.msnhome.org,8075,65.55.39.12,US,United States,WA,Washington,Redmond,47.6801,-122.1206,819,425,America/Los_Angeles,NA,98052,Microsoft Hosting,Microsoft Hosting,,AS8075 Microsoft Corp,Corporate,residential,534,99,20,60,10
teach.usabbs.org,2516,106.186.16.96,JP,Japan,,,,36.0000,138.0000,,,Asia/Tokyo,AS,,Kddi Corporation,Kddi Corporation,linode.com,AS2516 KDDI KDDI CORPORATION,Cable/DSL,residential,,99,,,
telnet.msnhome.org,8075,65.55.39.12,US,United States,WA,Washington,Redmond,47.6801,-122.1206,819,425,America/Los_Angeles,NA,98052,Microsoft Hosting,Microsoft Hosting,,AS8075 Microsoft Corp,Corporate,residential,534,99,20,60,10
telnet.msnhome.org,8075,207.46.31.61,US,United States,,,,38.0000,-97.0000,,,,NA,,Microsoft Corp,Microsoft Corp,,AS8075 Microsoft Corp,Cable/DSL,business,,99,,,
test.issnbgkit.net,21788,184.82.228.72,US,United States,CA,California,Los Angeles,34.0522,-118.2437,803,323,America/Los_Angeles,NA,,Network Operations Center,Network Operations Center,hostnoc.net,AS21788 Network Operations Center Inc.,Corporate,hosting,309,99,85,85,10
test.msnhome.org,8075,65.55.39.12,US,United States,WA,Washington,Redmond,47.6801,-122.1206,819,425,America/Los_Angeles,NA,98052,Microsoft Hosting,Microsoft Hosting,,AS8075 Microsoft Corp,Corporate,residential,534,99,20,60,10
test.msnhome.org,8075,207.46.31.61,US,United States,,,,38.0000,-97.0000,,,,NA,,Microsoft Corp,Microsoft Corp,,AS8075 Microsoft Corp,Cable/DSL,business,,99,,,
time.issnbgkit.net,21788,184.82.228.72,US,United States,CA,California,Los Angeles,34.0522,-118.2437,803,323,America/Los_Angeles,NA,,Network Operations Center,Network Operations Center,hostnoc.net,AS21788 Network Operations Center Inc.,Corporate,hosting,309,99,85,85,10
time.msnhome.org,8075,207.46.31.61,US,United States,,,,38.0000,-97.0000,,,,NA,,Microsoft Corp,Microsoft Corp,,AS8075 Microsoft Corp,Cable/DSL,business,,99,,,
time.msnhome.org,8075,65.55.39.12,US,United States,WA,Washington,Redmond,47.6801,-122.1206,819,425,America/Los_Angeles,NA,98052,Microsoft Hosting,Microsoft Hosting,,AS8075 Microsoft Corp,Corporate,residential,534,99,20,60,10
top.ifexcel.com,51969,46.149.19.26,IS,Iceland,,,,65.0000,-18.0000,,,Atlantic/Reykjavik,EU,,GreenQloud ehf,GreenQloud ehf,greenqloud.com,AS51969 GreenQloud ehf,Cable/DSL,residential,,99,,,
train.msnhome.org,8075,65.55.39.12,US,United States,WA,Washington,Redmond,47.6801,-122.1206,819,425,America/Los_Angeles,NA,98052,Microsoft Hosting,Microsoft Hosting,,AS8075 Microsoft Corp,Corporate,residential,534,99,20,60,10
train.msnhome.org,8075,207.46.31.61,US,United States,,,,38.0000,-97.0000,,,,NA,,Microsoft Corp,Microsoft Corp,,AS8075 Microsoft Corp,Cable/DSL,business,,99,,,
travel.cnndaily.net,3595,50.116.42.33,US,United States,NJ,New Jersey,Absecon,39.4899,-74.4773,504,609,America/New_York,NA,08205,Linode,"Global Net Access, LLC",linode.com,"AS3595 Global Net Access, LLC",Corporate,hosting,534,99,20,60,10
travel.msnhome.org,8075,65.55.39.12,US,United States,WA,Washington,Redmond,47.6801,-122.1206,819,425,America/Los_Angeles,NA,98052,Microsoft Hosting,Microsoft Hosting,,AS8075 Microsoft Corp,Corporate,residential,534,99,20,60,10
travel.msnhome.org,8075,207.46.31.61,US,United States,,,,38.0000,-97.0000,,,,NA,,Microsoft Corp,Microsoft Corp,,AS8075 Microsoft Corp,Cable/DSL,business,,99,,,
travel.nationtour.net,2516,106.186.16.96,JP,Japan,,,,36.0000,138.0000,,,Asia/Tokyo,AS,,Kddi Corporation,Kddi Corporation,linode.com,AS2516 KDDI KDDI CORPORATION,Cable/DSL,residential,,99,,,
trip.msnhome.org,8075,65.55.39.12,US,United States,WA,Washington,Redmond,47.6801,-122.1206,819,425,America/Los_Angeles,NA,98052,Microsoft Hosting,Microsoft Hosting,,AS8075 Microsoft Corp,Corporate,residential,534,99,20,60,10
trip.msnhome.org,8075,207.46.31.61,US,United States,,,,38.0000,-97.0000,,,,NA,,Microsoft Corp,Microsoft Corp,,AS8075 Microsoft Corp,Cable/DSL,business,,99,,,
triu.booksonlineclub.com,19337,66.228.132.53,US,United States,TX,Texas,Irving,32.8795,-96.9398,623,972,America/Chicago,NA,75039,Negma Internet,Negma Internet,,AS19337 Negma Internet,Corporate,residential,534,99,20,60,10
ug-bdai.msnhome.org,8075,65.55.39.12,US,United States,WA,Washington,Redmond,47.6801,-122.1206,819,425,America/Los_Angeles,NA,98052,Microsoft Hosting,Microsoft Hosting,,AS8075 Microsoft Corp,Corporate,residential,534,99,20,60,10
ug-bdai.msnhome.org,8075,207.46.31.61,US,United States,,,,38.0000,-97.0000,,,,NA,,Microsoft Corp,Microsoft Corp,,AS8075 Microsoft Corp,Cable/DSL,business,,99,,,
ug-hst.msnhome.org,8075,207.46.31.61,US,United States,,,,38.0000,-97.0000,,,,NA,,Microsoft Corp,Microsoft Corp,,AS8075 Microsoft Corp,Cable/DSL,business,,99,,,
ug-hst.msnhome.org,8075,65.55.39.12,US,United States,WA,Washington,Redmond,47.6801,-122.1206,819,425,America/Los_Angeles,NA,98052,Microsoft Hosting,Microsoft Hosting,,AS8075 Microsoft Corp,Corporate,residential,534,99,20,60,10
unifh.earthsolution.org,8560,87.106.250.34,DE,Germany,,,,51.0000,9.0000,,,Europe/Berlin,EU,,1&1 Internet AG,1&1 Internet AG,onlinehome-server.info,AS8560 1&1 Internet AG,Corporate,hosting,,99,,,
unifh.earthsolution.org,8560,108.175.9.189,US,United States,PA,Pennsylvania,Wayne,40.0548,-75.4083,504,610,America/New_York,NA,19087,1&1 Internet,1&1 Internet,onlinehome-server.com,AS8560 1&1 Internet AG,Corporate,hosting,534,99,20,60,10
unifh.earthsolution.org,8560,74.208.164.166,US,United States,PA,Pennsylvania,Wayne,40.0548,-75.4083,504,610,America/New_York,NA,19087,1&1 Internet,1&1 Internet,rmoov.com,AS8560 1&1 Internet AG,Corporate,hosting,534,99,20,60,10
unifh.earthsolution.org,8560,87.106.24.200,DE,Germany,,,,51.0000,9.0000,,,Europe/Berlin,EU,,1&1 Internet AG,1&1 Internet AG,onlinehome-server.info,AS8560 1&1 Internet AG,Corporate,hosting,,99,,,
up.safalife.com,8560,87.106.250.34,DE,Germany,,,,51.0000,9.0000,,,Europe/Berlin,EU,,1&1 Internet AG,1&1 Internet AG,onlinehome-server.info,AS8560 1&1 Internet AG,Corporate,hosting,,99,,,
up.safalife.com,8560,108.175.9.189,US,United States,PA,Pennsylvania,Wayne,40.0548,-75.4083,504,610,America/New_York,NA,19087,1&1 Internet,1&1 Internet,onlinehome-server.com,AS8560 1&1 Internet AG,Corporate,hosting,534,99,20,60,10
up.safalife.com,8560,74.208.164.166,US,United States,PA,Pennsylvania,Wayne,40.0548,-75.4083,504,610,America/New_York,NA,19087,1&1 Internet,1&1 Internet,rmoov.com,AS8560 1&1 Internet AG,Corporate,hosting,534,99,20,60,10
up.safalife.com,8560,87.106.24.200,DE,Germany,,,,51.0000,9.0000,,,Europe/Berlin,EU,,1&1 Internet AG,1&1 Internet AG,onlinehome-server.info,AS8560 1&1 Internet AG,Corporate,hosting,,99,,,
update.advanbusiness.com,33626,208.73.211.164,US,United States,CA,California,Los Angeles,34.0533,-118.2549,803,213,America/Los_Angeles,NA,90071,Oversee.net,Oversee.net,domainservice.com,AS33626 Oversee.net,Corporate,business,534,99,20,60,10
update.aoldaily.com,3595,50.116.42.33,US,United States,NJ,New Jersey,Absecon,39.4899,-74.4773,504,609,America/New_York,NA,08205,Linode,"Global Net Access, LLC",linode.com,"AS3595 Global Net Access, LLC",Corporate,hosting,534,99,20,60,10
update.aunewsonline.com,3595,50.116.42.33,US,United States,NJ,New Jersey,Absecon,39.4899,-74.4773,504,609,America/New_York,NA,08205,Linode,"Global Net Access, LLC",linode.com,"AS3595 Global Net Access, LLC",Corporate,hosting,534,99,20,60,10
update.defenceonline.net,3595,50.116.42.33,US,United States,NJ,New Jersey,Absecon,39.4899,-74.4773,504,609,America/New_York,NA,08205,Linode,"Global Net Access, LLC",linode.com,"AS3595 Global Net Access, LLC",Corporate,hosting,534,99,20,60,10
update.dnsweb.org,8560,87.106.250.34,DE,Germany,,,,51.0000,9.0000,,,Europe/Berlin,EU,,1&1 Internet AG,1&1 Internet AG,onlinehome-server.info,AS8560 1&1 Internet AG,Corporate,hosting,,99,,,
update.dnsweb.org,8560,108.175.9.189,US,United States,PA,Pennsylvania,Wayne,40.0548,-75.4083,504,610,America/New_York,NA,19087,1&1 Internet,1&1 Internet,onlinehome-server.com,AS8560 1&1 Internet AG,Corporate,hosting,534,99,20,60,10
update.dnsweb.org,8560,74.208.164.166,US,United States,PA,Pennsylvania,Wayne,40.0548,-75.4083,504,610,America/New_York,NA,19087,1&1 Internet,1&1 Internet,rmoov.com,AS8560 1&1 Internet AG,Corporate,hosting,534,99,20,60,10
update.dnsweb.org,8560,87.106.24.200,DE,Germany,,,,51.0000,9.0000,,,Europe/Berlin,EU,,1&1 Internet AG,1&1 Internet AG,onlinehome-server.info,AS8560 1&1 Internet AG,Corporate,hosting,,99,,,
update.downloadsite.me,46652,198.199.78.132,US,United States,NY,New York,New York,40.7143,-74.0060,501,212,America/New_York,NA,,ServerStack,ServerStack,,"AS46652 ServerStack, Inc.",Unknown,residential,,,,,
update.freshreaders.net,46652,198.199.75.95,US,United States,NY,New York,New York,40.7143,-74.0060,501,212,America/New_York,NA,,ServerStack,ServerStack,,"AS46652 ServerStack, Inc.",Unknown,residential,,,,,
update.livemymsn.com,21740,8.5.1.16,US,United States,AZ,Arizona,Tempe,33.4357,-111.9171,753,480,America/Phoenix,NA,85281,Level 3 Communications,"eNom, Incorporated",,"AS21740 eNom, Incorporated",Corporate,business,534,99,20,60,10
update.mcafeepaying.com,2516,106.186.16.96,JP,Japan,,,,36.0000,138.0000,,,Asia/Tokyo,AS,,Kddi Corporation,Kddi Corporation,linode.com,AS2516 KDDI KDDI CORPORATION,Cable/DSL,residential,,99,,,
update.msnhome.org,8075,65.55.39.12,US,United States,WA,Washington,Redmond,47.6801,-122.1206,819,425,America/Los_Angeles,NA,98052,Microsoft Hosting,Microsoft Hosting,,AS8075 Microsoft Corp,Corporate,residential,534,99,20,60,10
update.msnhome.org,8075,207.46.31.61,US,United States,,,,38.0000,-97.0000,,,,NA,,Microsoft Corp,Microsoft Corp,,AS8075 Microsoft Corp,Cable/DSL,business,,99,,,
update.nationtour.net,2516,106.186.16.96,JP,Japan,,,,36.0000,138.0000,,,Asia/Tokyo,AS,,Kddi Corporation,Kddi Corporation,linode.com,AS2516 KDDI KDDI CORPORATION,Cable/DSL,residential,,99,,,
update.progammerli.com,21788,184.82.228.72,US,United States,CA,California,Los Angeles,34.0522,-118.2437,803,323,America/Los_Angeles,NA,,Network Operations Center,Network Operations Center,hostnoc.net,AS21788 Network Operations Center Inc.,Corporate,hosting,309,99,85,85,10
update.reutersnewsonline.com,12182,64.74.223.46,US,United States,GA,Georgia,Atlanta,33.7516,-84.3915,524,404,America/New_York,NA,30303,Internap Network Services Corporation,"eNom, Incorporated",,"AS21740 eNom, Incorporated",Corporate,business,534,99,20,60,10
update.safalife.com,8560,74.208.164.166,US,United States,PA,Pennsylvania,Wayne,40.0548,-75.4083,504,610,America/New_York,NA,19087,1&1 Internet,1&1 Internet,rmoov.com,AS8560 1&1 Internet AG,Corporate,hosting,534,99,20,60,10
update.safalife.com,8560,87.106.24.200,DE,Germany,,,,51.0000,9.0000,,,Europe/Berlin,EU,,1&1 Internet AG,1&1 Internet AG,onlinehome-server.info,AS8560 1&1 Internet AG,Corporate,hosting,,99,,,
update.safalife.com,8560,87.106.250.34,DE,Germany,,,,51.0000,9.0000,,,Europe/Berlin,EU,,1&1 Internet AG,1&1 Internet AG,onlinehome-server.info,AS8560 1&1 Internet AG,Corporate,hosting,,99,,,
update.safalife.com,8560,108.175.9.189,US,United States,PA,Pennsylvania,Wayne,40.0548,-75.4083,504,610,America/New_York,NA,19087,1&1 Internet,1&1 Internet,onlinehome-server.com,AS8560 1&1 Internet AG,Corporate,hosting,534,99,20,60,10
update.satellitebbs.com,2516,106.186.16.96,JP,Japan,,,,36.0000,138.0000,,,Asia/Tokyo,AS,,Kddi Corporation,Kddi Corporation,linode.com,AS2516 KDDI KDDI CORPORATION,Cable/DSL,residential,,99,,,
update.staycools.net,46652,198.199.75.95,US,United States,NY,New York,New York,40.7143,-74.0060,501,212,America/New_York,NA,,ServerStack,ServerStack,,"AS46652 ServerStack, Inc.",Unknown,residential,,,,,
update.symanteconline.net,2516,106.186.16.96,JP,Japan,,,,36.0000,138.0000,,,Asia/Tokyo,AS,,Kddi Corporation,Kddi Corporation,linode.com,AS2516 KDDI KDDI CORPORATION,Cable/DSL,residential,,99,,,
update.todayusa.org,2516,106.186.16.96,JP,Japan,,,,36.0000,138.0000,,,Asia/Tokyo,AS,,Kddi Corporation,Kddi Corporation,linode.com,AS2516 KDDI KDDI CORPORATION,Cable/DSL,residential,,99,,,
update.usabbs.org,2516,106.186.16.96,JP,Japan,,,,36.0000,138.0000,,,Asia/Tokyo,AS,,Kddi Corporation,Kddi Corporation,linode.com,AS2516 KDDI KDDI CORPORATION,Cable/DSL,residential,,99,,,
update.yahoodaily.com,2516,106.186.16.96,JP,Japan,,,,36.0000,138.0000,,,Asia/Tokyo,AS,,Kddi Corporation,Kddi Corporation,linode.com,AS2516 KDDI KDDI CORPORATION,Cable/DSL,residential,,99,,,
u-rfc.msnhome.org,8075,65.55.39.12,US,United States,WA,Washington,Redmond,47.6801,-122.1206,819,425,America/Los_Angeles,NA,98052,Microsoft Hosting,Microsoft Hosting,,AS8075 Microsoft Corp,Corporate,residential,534,99,20,60,10
u-rfc.msnhome.org,8075,207.46.31.61,US,United States,,,,38.0000,-97.0000,,,,NA,,Microsoft Corp,Microsoft Corp,,AS8075 Microsoft Corp,Cable/DSL,business,,99,,,
url.infosupports.com,51969,46.149.19.26,IS,Iceland,,,,65.0000,-18.0000,,,Atlantic/Reykjavik,EU,,GreenQloud ehf,GreenQloud ehf,greenqloud.com,AS51969 GreenQloud ehf,Cable/DSL,residential,,99,,,
us.cnndaily.com,3595,50.116.42.33,US,United States,NJ,New Jersey,Absecon,39.4899,-74.4773,504,609,America/New_York,NA,08205,Linode,"Global Net Access, LLC",linode.com,"AS3595 Global Net Access, LLC",Corporate,hosting,534,99,20,60,10
us.issnbgkit.net,21788,184.82.228.72,US,United States,CA,California,Los Angeles,34.0522,-118.2437,803,323,America/Los_Angeles,NA,,Network Operations Center,Network Operations Center,hostnoc.net,AS21788 Network Operations Center Inc.,Corporate,hosting,309,99,85,85,10
utex.earthsolution.org,8560,87.106.24.200,DE,Germany,,,,51.0000,9.0000,,,Europe/Berlin,EU,,1&1 Internet AG,1&1 Internet AG,onlinehome-server.info,AS8560 1&1 Internet AG,Corporate,hosting,,99,,,
utex.earthsolution.org,8560,87.106.250.34,DE,Germany,,,,51.0000,9.0000,,,Europe/Berlin,EU,,1&1 Internet AG,1&1 Internet AG,onlinehome-server.info,AS8560 1&1 Internet AG,Corporate,hosting,,99,,,
utex.earthsolution.org,8560,108.175.9.189,US,United States,PA,Pennsylvania,Wayne,40.0548,-75.4083,504,610,America/New_York,NA,19087,1&1 Internet,1&1 Internet,onlinehome-server.com,AS8560 1&1 Internet AG,Corporate,hosting,534,99,20,60,10
utex.earthsolution.org,8560,74.208.164.166,US,United States,PA,Pennsylvania,Wayne,40.0548,-75.4083,504,610,America/New_York,NA,19087,1&1 Internet,1&1 Internet,rmoov.com,AS8560 1&1 Internet AG,Corporate,hosting,534,99,20,60,10
vedio.reutersnewsonline.com,21740,64.74.223.46,US,United States,GA,Georgia,Atlanta,33.7516,-84.3915,524,404,America/New_York,NA,30303,Internap Network Services Corporation,"eNom, Incorporated",,"AS21740 eNom, Incorporated",Corporate,business,534,99,20,60,10
velp.earthsolution.org,8560,87.106.24.200,DE,Germany,,,,51.0000,9.0000,,,Europe/Berlin,EU,,1&1 Internet AG,1&1 Internet AG,onlinehome-server.info,AS8560 1&1 Internet AG,Corporate,hosting,,99,,,
velp.earthsolution.org,8560,87.106.250.34,DE,Germany,,,,51.0000,9.0000,,,Europe/Berlin,EU,,1&1 Internet AG,1&1 Internet AG,onlinehome-server.info,AS8560 1&1 Internet AG,Corporate,hosting,,99,,,
velp.earthsolution.org,8560,108.175.9.189,US,United States,PA,Pennsylvania,Wayne,40.0548,-75.4083,504,610,America/New_York,NA,19087,1&1 Internet,1&1 Internet,onlinehome-server.com,AS8560 1&1 Internet AG,Corporate,hosting,534,99,20,60,10
velp.earthsolution.org,8560,74.208.164.166,US,United States,PA,Pennsylvania,Wayne,40.0548,-75.4083,504,610,America/New_York,NA,19087,1&1 Internet,1&1 Internet,rmoov.com,AS8560 1&1 Internet AG,Corporate,hosting,534,99,20,60,10
via.infosupports.com,51969,46.149.19.26,IS,Iceland,,,,65.0000,-18.0000,,,Atlantic/Reykjavik,EU,,GreenQloud ehf,GreenQloud ehf,greenqloud.com,AS51969 GreenQloud ehf,Cable/DSL,residential,,99,,,
via.msnhome.org,8075,65.55.39.12,US,United States,WA,Washington,Redmond,47.6801,-122.1206,819,425,America/Los_Angeles,NA,98052,Microsoft Hosting,Microsoft Hosting,,AS8075 Microsoft Corp,Corporate,residential,534,99,20,60,10
via.msnhome.org,8075,207.46.31.61,US,United States,,,,38.0000,-97.0000,,,,NA,,Microsoft Corp,Microsoft Corp,,AS8075 Microsoft Corp,Cable/DSL,business,,99,,,
video.msnhome.org,8075,207.46.31.61,US,United States,,,,38.0000,-97.0000,,,,NA,,Microsoft Corp,Microsoft Corp,,AS8075 Microsoft Corp,Cable/DSL,business,,99,,,
video.msnhome.org,8075,65.55.39.12,US,United States,WA,Washington,Redmond,47.6801,-122.1206,819,425,America/Los_Angeles,NA,98052,Microsoft Hosting,Microsoft Hosting,,AS8075 Microsoft Corp,Corporate,residential,534,99,20,60,10
vip.issnbgkit.net,21788,184.82.228.72,US,United States,CA,California,Los Angeles,34.0522,-118.2437,803,323,America/Los_Angeles,NA,,Network Operations Center,Network Operations Center,hostnoc.net,AS21788 Network Operations Center Inc.,Corporate,hosting,309,99,85,85,10
visual.earthsolution.org,8560,74.208.164.166,US,United States,PA,Pennsylvania,Wayne,40.0548,-75.4083,504,610,America/New_York,NA,19087,1&1 Internet,1&1 Internet,rmoov.com,AS8560 1&1 Internet AG,Corporate,hosting,534,99,20,60,10
visual.earthsolution.org,8560,87.106.24.200,DE,Germany,,,,51.0000,9.0000,,,Europe/Berlin,EU,,1&1 Internet AG,1&1 Internet AG,onlinehome-server.info,AS8560 1&1 Internet AG,Corporate,hosting,,99,,,
visual.earthsolution.org,8560,87.106.250.34,DE,Germany,,,,51.0000,9.0000,,,Europe/Berlin,EU,,1&1 Internet AG,1&1 Internet AG,onlinehome-server.info,AS8560 1&1 Internet AG,Corporate,hosting,,99,,,
visual.earthsolution.org,8560,108.175.9.189,US,United States,PA,Pennsylvania,Wayne,40.0548,-75.4083,504,610,America/New_York,NA,19087,1&1 Internet,1&1 Internet,onlinehome-server.com,AS8560 1&1 Internet AG,Corporate,hosting,534,99,20,60,10
vol.infosupports.com,51969,46.149.19.26,IS,Iceland,,,,65.0000,-18.0000,,,Atlantic/Reykjavik,EU,,GreenQloud ehf,GreenQloud ehf,greenqloud.com,AS51969 GreenQloud ehf,Cable/DSL,residential,,99,,,
vop.earthsolution.org,8560,74.208.164.166,US,United States,PA,Pennsylvania,Wayne,40.0548,-75.4083,504,610,America/New_York,NA,19087,1&1 Internet,1&1 Internet,rmoov.com,AS8560 1&1 Internet AG,Corporate,hosting,534,99,20,60,10
vop.earthsolution.org,8560,87.106.24.200,DE,Germany,,,,51.0000,9.0000,,,Europe/Berlin,EU,,1&1 Internet AG,1&1 Internet AG,onlinehome-server.info,AS8560 1&1 Internet AG,Corporate,hosting,,99,,,
vop.earthsolution.org,8560,87.106.250.34,DE,Germany,,,,51.0000,9.0000,,,Europe/Berlin,EU,,1&1 Internet AG,1&1 Internet AG,onlinehome-server.info,AS8560 1&1 Internet AG,Corporate,hosting,,99,,,
vop.earthsolution.org,8560,108.175.9.189,US,United States,PA,Pennsylvania,Wayne,40.0548,-75.4083,504,610,America/New_York,NA,19087,1&1 Internet,1&1 Internet,onlinehome-server.com,AS8560 1&1 Internet AG,Corporate,hosting,534,99,20,60,10
vopm.earthsolution.org,8560,87.106.250.34,DE,Germany,,,,51.0000,9.0000,,,Europe/Berlin,EU,,1&1 Internet AG,1&1 Internet AG,onlinehome-server.info,AS8560 1&1 Internet AG,Corporate,hosting,,99,,,
vopm.earthsolution.org,8560,108.175.9.189,US,United States,PA,Pennsylvania,Wayne,40.0548,-75.4083,504,610,America/New_York,NA,19087,1&1 Internet,1&1 Internet,onlinehome-server.com,AS8560 1&1 Internet AG,Corporate,hosting,534,99,20,60,10
vopm.earthsolution.org,8560,74.208.164.166,US,United States,PA,Pennsylvania,Wayne,40.0548,-75.4083,504,610,America/New_York,NA,19087,1&1 Internet,1&1 Internet,rmoov.com,AS8560 1&1 Internet AG,Corporate,hosting,534,99,20,60,10
vopm.earthsolution.org,8560,87.106.24.200,DE,Germany,,,,51.0000,9.0000,,,Europe/Berlin,EU,,1&1 Internet AG,1&1 Internet AG,onlinehome-server.info,AS8560 1&1 Internet AG,Corporate,hosting,,99,,,
vpn.globalowa.com,8560,87.106.24.200,DE,Germany,,,,51.0000,9.0000,,,Europe/Berlin,EU,,1&1 Internet AG,1&1 Internet AG,onlinehome-server.info,AS8560 1&1 Internet AG,Corporate,hosting,,99,,,
vpn.globalowa.com,8560,87.106.250.34,DE,Germany,,,,51.0000,9.0000,,,Europe/Berlin,EU,,1&1 Internet AG,1&1 Internet AG,onlinehome-server.info,AS8560 1&1 Internet AG,Corporate,hosting,,99,,,
vpn.globalowa.com,8560,108.175.9.189,US,United States,PA,Pennsylvania,Wayne,40.0548,-75.4083,504,610,America/New_York,NA,19087,1&1 Internet,1&1 Internet,onlinehome-server.com,AS8560 1&1 Internet AG,Corporate,hosting,534,99,20,60,10
vpn.globalowa.com,8560,74.208.164.166,US,United States,PA,Pennsylvania,Wayne,40.0548,-75.4083,504,610,America/New_York,NA,19087,1&1 Internet,1&1 Internet,rmoov.com,AS8560 1&1 Internet AG,Corporate,hosting,534,99,20,60,10
vpn.softsolutionbox.net,8560,87.106.250.34,DE,Germany,,,,51.0000,9.0000,,,Europe/Berlin,EU,,1&1 Internet AG,1&1 Internet AG,onlinehome-server.info,AS8560 1&1 Internet AG,Corporate,hosting,,99,,,
