FQDN,ASN,IP Address,FQDNS,Country_Code,Country_Name,Region_Code,Region_Name,City_Name,Latitude,Longitude,Metro_Code,Area_Code,Time_Zone,Continent_Code,Postal_Code,Isp_Name,Organization_Name,Domain,As_Number,Netspeed,User_Type,Accuracy_Radius,Country_Confidence,City_Confidence,Region_Confidence,Postal_Confidence
log.infosupports.com,51969,46.149.18.14,IS,[u'3ml.infosupports.com'],Iceland,,,,65.0000,-18.0000,,,Atlantic/Reykjavik,EU,,GreenQloud ehf,GreenQloud ehf,greenqloud.com,AS51969 GreenQloud ehf,Cable/DSL,,,99,,,
log.issnbgkit.net,21788,184.82.228.72,US,[u'attrcorp.com'],United States,CA,California,Los Angeles,34.0522,-118.2437,803,323,America/Los_Angeles,NA,,Network Operations Center,Network Operations Center,hostnoc.net,AS21788 Network Operations Center Inc.,Corporate,hosting,778,95,56,28,10
login.aolon1ine.com,26496,184.168.221.68,US,[u'1saudi.net'],United States,AZ,Arizona,Scottsdale,33.6119,-111.8906,753,480,America/Phoenix,NA,85260,"""GoDaddy.com"," LLC""","""GoDaddy.com"," LLC""",secureserver.net,"""AS26496 GoDaddy.com"," LLC""",Corporate,hosting,534,99,20,60,10
login.infosupports.com,51969,46.149.18.14,IS,[u'3ml.infosupports.com'],Iceland,,,,65.0000,-18.0000,,,Atlantic/Reykjavik,EU,,GreenQloud ehf,GreenQloud ehf,greenqloud.com,AS51969 GreenQloud ehf,Cable/DSL,,,99,,,
logs.issnbgkit.net,21788,184.82.228.72,US,[u'attrcorp.com'],United States,CA,California,Los Angeles,34.0522,-118.2437,803,323,America/Los_Angeles,NA,,Network Operations Center,Network Operations Center,hostnoc.net,AS21788 Network Operations Center Inc.,Corporate,hosting,778,95,56,28,10
lone.infosupports.com,51969,46.149.18.14,IS,[u'3ml.infosupports.com'],Iceland,,,,65.0000,-18.0000,,,Atlantic/Reykjavik,EU,,GreenQloud ehf,GreenQloud ehf,greenqloud.com,AS51969 GreenQloud ehf,Cable/DSL,,,99,,,
lost.msnhome.org,8075,207.46.31.61,US,[u'ak47.msnhome.org'],United States,,,,38.0000,-97.0000,,,,NA,,Microsoft Corp,Microsoft Corp,,AS8075 Microsoft Corp,Cable/DSL,business,,99,,,
lost.msnhome.org,8075,65.55.39.12,US,[u'ak47.msnhome.org'],United States,WA,Washington,Redmond,47.6801,-122.1206,819,425,America/Los_Angeles,NA,98052,Microsoft Hosting,Microsoft Hosting,,AS8075 Microsoft Corp,Corporate,residential,885,99,67,62,67
lost.yahoodaily.com,2516,106.186.16.96,JP,[u'flash.jobsadvanced.com'],Japan,40,Tokyo,Tokyo,35.6850,139.7514,,,Asia/Tokyo,AS,,Kddi Corporation,Kddi Corporation,linode.com,AS2516 KDDI KDDI CORPORATION,Cable/DSL,residential,80,99,40,60,
love.msnhome.org,8075,65.55.39.12,US,[u'ak47.msnhome.org'],United States,WA,Washington,Redmond,47.6801,-122.1206,819,425,America/Los_Angeles,NA,98052,Microsoft Hosting,Microsoft Hosting,,AS8075 Microsoft Corp,Corporate,residential,885,99,67,62,67
love.msnhome.org,8075,207.46.31.61,US,[u'ak47.msnhome.org'],United States,,,,38.0000,-97.0000,,,,NA,,Microsoft Corp,Microsoft Corp,,AS8075 Microsoft Corp,Cable/DSL,business,,99,,,
lrl.infosupports.com,51969,46.149.18.14,IS,[u'3ml.infosupports.com'],Iceland,,,,65.0000,-18.0000,,,Atlantic/Reykjavik,EU,,GreenQloud ehf,GreenQloud ehf,greenqloud.com,AS51969 GreenQloud ehf,Cable/DSL,,,99,,,
lucy2.infosupports.com,51969,46.149.18.14,IS,[u'3ml.infosupports.com'],Iceland,,,,65.0000,-18.0000,,,Atlantic/Reykjavik,EU,,GreenQloud ehf,GreenQloud ehf,greenqloud.com,AS51969 GreenQloud ehf,Cable/DSL,,,99,,,
lw.infobusinessus.org,51474,78.95.63.1,RO,[u'ak47.infobusinessus.org'],Romania,,,,46.0000,25.0000,,,Europe/Bucharest,EU,,Media Trend Sistem SRL,Swift Marketing,,AS51474 Media Trend Sistem SRL,Unknown,residential,,99,,,
lw.msnhome.org,8075,207.46.31.61,US,[u'ak47.msnhome.org'],United States,,,,38.0000,-97.0000,,,,NA,,Microsoft Corp,Microsoft Corp,,AS8075 Microsoft Corp,Cable/DSL,business,,99,,,
lw.msnhome.org,8075,65.55.39.12,US,[u'ak47.msnhome.org'],United States,WA,Washington,Redmond,47.6801,-122.1206,819,425,America/Los_Angeles,NA,98052,Microsoft Hosting,Microsoft Hosting,,AS8075 Microsoft Corp,Corporate,residential,885,99,67,62,67
m.ifexcel.com,51969,46.149.18.14,IS,[u'3ml.infosupports.com'],Iceland,,,,65.0000,-18.0000,,,Atlantic/Reykjavik,EU,,GreenQloud ehf,GreenQloud ehf,greenqloud.com,AS51969 GreenQloud ehf,Cable/DSL,,,99,,,
magazine.yahoodaily.com,2516,106.186.16.96,JP,[u'flash.jobsadvanced.com'],Japan,40,Tokyo,Tokyo,35.6850,139.7514,,,Asia/Tokyo,AS,,Kddi Corporation,Kddi Corporation,linode.com,AS2516 KDDI KDDI CORPORATION,Cable/DSL,residential,80,99,40,60,
mail.aoldaily.com,3595,50.116.42.33,US,[u'aoldaily.com'],United States,NJ,New Jersey,Absecon,39.4284,-74.4957,504,609,America/New_York,NA,,Linode,Linode,linode.com,"""AS3595 Global Net Access"," LLC""",Corporate,hosting,999,88,61,49,50
mail.applesoftupdate.com,26496,97.74.135.218,US,[u'mail.elsaff.com'],United States,AZ,Arizona,Scottsdale,33.6119,-111.8906,753,480,America/Phoenix,NA,85260,"""GoDaddy.com"," LLC""","""GoDaddy.com"," LLC""",secureserver.net,"""AS26496 GoDaddy.com"," LLC""",Cellular,cellular,534,99,20,60,10
mail.aunewsonline.com,3595,50.116.42.33,US,[u'aoldaily.com'],United States,NJ,New Jersey,Absecon,39.4284,-74.4957,504,609,America/New_York,NA,,Linode,Linode,linode.com,"""AS3595 Global Net Access"," LLC""",Corporate,hosting,999,88,61,49,50
mail.canadatvsite.com,3595,50.116.42.33,US,[u'aoldaily.com'],United States,NJ,New Jersey,Absecon,39.4284,-74.4957,504,609,America/New_York,NA,,Linode,Linode,linode.com,"""AS3595 Global Net Access"," LLC""",Corporate,hosting,999,88,61,49,50
mail.canoedaily.com,3595,50.116.42.33,US,[u'aoldaily.com'],United States,NJ,New Jersey,Absecon,39.4284,-74.4957,504,609,America/New_York,NA,,Linode,Linode,linode.com,"""AS3595 Global Net Access"," LLC""",Corporate,hosting,999,88,61,49,50
mail.cnndaily.com,3595,50.116.42.33,US,[u'aoldaily.com'],United States,NJ,New Jersey,Absecon,39.4284,-74.4957,504,609,America/New_York,NA,,Linode,Linode,linode.com,"""AS3595 Global Net Access"," LLC""",Corporate,hosting,999,88,61,49,50
mail.cnndaily.net,3595,50.116.42.33,US,[u'aoldaily.com'],United States,NJ,New Jersey,Absecon,39.4284,-74.4957,504,609,America/New_York,NA,,Linode,Linode,linode.com,"""AS3595 Global Net Access"," LLC""",Corporate,hosting,999,88,61,49,50
mail.companyinfosite.com,26496,184.168.221.86,US,[u'1-4corporategifts.com'],United States,AZ,Arizona,Scottsdale,33.6119,-111.8906,753,480,America/Phoenix,NA,85260,"""GoDaddy.com"," LLC""","""GoDaddy.com"," LLC""",secureserver.net,"""AS26496 GoDaddy.com"," LLC""",Corporate,hosting,534,99,20,60,10
mail.defenceonline.net,3595,50.116.42.33,US,[u'aoldaily.com'],United States,NJ,New Jersey,Absecon,39.4284,-74.4957,504,609,America/New_York,NA,,Linode,Linode,linode.com,"""AS3595 Global Net Access"," LLC""",Corporate,hosting,999,88,61,49,50
mail.downloadsite.me,26496,72.167.82.11,US,[u'mail.alnagarcompany.com'],United States,AZ,Arizona,Scottsdale,33.6119,-111.8906,753,480,America/Phoenix,NA,85260,"""GoDaddy.com"," LLC""","""GoDaddy.com"," LLC""",secureserver.net,"""AS26496 GoDaddy.com"," LLC""",Corporate,hosting,534,99,20,60,10
mail.e-cardsshop.com,3595,50.116.42.33,US,[u'aoldaily.com'],United States,NJ,New Jersey,Absecon,39.4284,-74.4957,504,609,America/New_York,NA,,Linode,Linode,linode.com,"""AS3595 Global Net Access"," LLC""",Corporate,hosting,999,88,61,49,50
mail.infosupports.com,51969,46.149.18.14,IS,[u'3ml.infosupports.com'],Iceland,,,,65.0000,-18.0000,,,Atlantic/Reykjavik,EU,,GreenQloud ehf,GreenQloud ehf,greenqloud.com,AS51969 GreenQloud ehf,Cable/DSL,,,99,,,
mail.jobsadvanced.com,2516,106.186.16.96,JP,[u'flash.jobsadvanced.com'],Japan,40,Tokyo,Tokyo,35.6850,139.7514,,,Asia/Tokyo,AS,,Kddi Corporation,Kddi Corporation,linode.com,AS2516 KDDI KDDI CORPORATION,Cable/DSL,residential,80,99,40,60,
mail.mcafeepaying.com,2516,106.186.16.96,JP,[u'flash.jobsadvanced.com'],Japan,40,Tokyo,Tokyo,35.6850,139.7514,,,Asia/Tokyo,AS,,Kddi Corporation,Kddi Corporation,linode.com,AS2516 KDDI KDDI CORPORATION,Cable/DSL,residential,80,99,40,60,
mail.micyuisyahooapis.com,2516,106.186.16.96,JP,[u'flash.jobsadvanced.com'],Japan,40,Tokyo,Tokyo,35.6850,139.7514,,,Asia/Tokyo,AS,,Kddi Corporation,Kddi Corporation,linode.com,AS2516 KDDI KDDI CORPORATION,Cable/DSL,residential,80,99,40,60,
mail.msnhome.org,8075,207.46.31.61,US,[u'ak47.msnhome.org'],United States,,,,38.0000,-97.0000,,,,NA,,Microsoft Corp,Microsoft Corp,,AS8075 Microsoft Corp,Cable/DSL,business,,99,,,
mail.msnhome.org,8075,65.55.39.12,US,[u'ak47.msnhome.org'],United States,WA,Washington,Redmond,47.6801,-122.1206,819,425,America/Los_Angeles,NA,98052,Microsoft Hosting,Microsoft Hosting,,AS8075 Microsoft Corp,Corporate,residential,885,99,67,62,67
mail.newsonlinesite.com,2516,106.186.16.96,JP,[u'flash.jobsadvanced.com'],Japan,40,Tokyo,Tokyo,35.6850,139.7514,,,Asia/Tokyo,AS,,Kddi Corporation,Kddi Corporation,linode.com,AS2516 KDDI KDDI CORPORATION,Cable/DSL,residential,80,99,40,60,
mail.pop-musicsite.com,2516,106.186.16.96,JP,[u'flash.jobsadvanced.com'],Japan,40,Tokyo,Tokyo,35.6850,139.7514,,,Asia/Tokyo,AS,,Kddi Corporation,Kddi Corporation,linode.com,AS2516 KDDI KDDI CORPORATION,Cable/DSL,residential,80,99,40,60,
mail.satellitebbs.com,2516,106.186.16.96,JP,[u'flash.jobsadvanced.com'],Japan,40,Tokyo,Tokyo,35.6850,139.7514,,,Asia/Tokyo,AS,,Kddi Corporation,Kddi Corporation,linode.com,AS2516 KDDI KDDI CORPORATION,Cable/DSL,residential,80,99,40,60,
mail.symanteconline.net,2516,106.186.16.96,JP,[u'flash.jobsadvanced.com'],Japan,40,Tokyo,Tokyo,35.6850,139.7514,,,Asia/Tokyo,AS,,Kddi Corporation,Kddi Corporation,linode.com,AS2516 KDDI KDDI CORPORATION,Cable/DSL,residential,80,99,40,60,
mail.todayusa.org,2516,106.186.16.96,JP,[u'flash.jobsadvanced.com'],Japan,40,Tokyo,Tokyo,35.6850,139.7514,,,Asia/Tokyo,AS,,Kddi Corporation,Kddi Corporation,linode.com,AS2516 KDDI KDDI CORPORATION,Cable/DSL,residential,80,99,40,60,
mail.usabbs.org,2516,106.186.16.96,JP,[u'flash.jobsadvanced.com'],Japan,40,Tokyo,Tokyo,35.6850,139.7514,,,Asia/Tokyo,AS,,Kddi Corporation,Kddi Corporation,linode.com,AS2516 KDDI KDDI CORPORATION,Cable/DSL,residential,80,99,40,60,
mail.usnewssite.com,2516,106.186.16.96,JP,[u'flash.jobsadvanced.com'],Japan,40,Tokyo,Tokyo,35.6850,139.7514,,,Asia/Tokyo,AS,,Kddi Corporation,Kddi Corporation,linode.com,AS2516 KDDI KDDI CORPORATION,Cable/DSL,residential,80,99,40,60,
mail.voiceofman.com,2516,106.186.16.96,JP,[u'flash.jobsadvanced.com'],Japan,40,Tokyo,Tokyo,35.6850,139.7514,,,Asia/Tokyo,AS,,Kddi Corporation,Kddi Corporation,linode.com,AS2516 KDDI KDDI CORPORATION,Cable/DSL,residential,80,99,40,60,
mail.yahoodaily.com,2516,106.186.16.96,JP,[u'flash.jobsadvanced.com'],Japan,40,Tokyo,Tokyo,35.6850,139.7514,,,Asia/Tokyo,AS,,Kddi Corporation,Kddi Corporation,linode.com,AS2516 KDDI KDDI CORPORATION,Cable/DSL,residential,80,99,40,60,
man001.infosupports.com,51969,46.149.18.14,IS,[u'3ml.infosupports.com'],Iceland,,,,65.0000,-18.0000,,,Atlantic/Reykjavik,EU,,GreenQloud ehf,GreenQloud ehf,greenqloud.com,AS51969 GreenQloud ehf,Cable/DSL,,,99,,,
maria.reutersnewsonline.com,12182,64.74.223.7,US,[u'8cartoonporn.com'],United States,WA,Washington,Bellevue,47.6051,-122.1134,819,425,America/Los_Angeles,NA,98008,Internap Network Services Corporation,eNom,,"""AS21740 eNom"," Incorporated""",Corporate,residential,534,99,20,60,10
marines.defenceonline.net,3595,50.116.42.33,US,[u'aoldaily.com'],United States,NJ,New Jersey,Absecon,39.4284,-74.4957,504,609,America/New_York,NA,,Linode,Linode,linode.com,"""AS3595 Global Net Access"," LLC""",Corporate,hosting,999,88,61,49,50
media.aoldaily.com,3595,50.116.42.33,US,[u'aoldaily.com'],United States,NJ,New Jersey,Absecon,39.4284,-74.4957,504,609,America/New_York,NA,,Linode,Linode,linode.com,"""AS3595 Global Net Access"," LLC""",Corporate,hosting,999,88,61,49,50
media.aunewsonline.com,3595,50.116.42.33,US,[u'aoldaily.com'],United States,NJ,New Jersey,Absecon,39.4284,-74.4957,504,609,America/New_York,NA,,Linode,Linode,linode.com,"""AS3595 Global Net Access"," LLC""",Corporate,hosting,999,88,61,49,50
media.cnndaily.com,3595,50.116.42.33,US,[u'aoldaily.com'],United States,NJ,New Jersey,Absecon,39.4284,-74.4957,504,609,America/New_York,NA,,Linode,Linode,linode.com,"""AS3595 Global Net Access"," LLC""",Corporate,hosting,999,88,61,49,50
media.jobsadvanced.com,2516,106.186.16.96,JP,[u'flash.jobsadvanced.com'],Japan,40,Tokyo,Tokyo,35.6850,139.7514,,,Asia/Tokyo,AS,,Kddi Corporation,Kddi Corporation,linode.com,AS2516 KDDI KDDI CORPORATION,Cable/DSL,residential,80,99,40,60,
media.mcafeepaying.com,2516,106.186.16.96,JP,[u'flash.jobsadvanced.com'],Japan,40,Tokyo,Tokyo,35.6850,139.7514,,,Asia/Tokyo,AS,,Kddi Corporation,Kddi Corporation,linode.com,AS2516 KDDI KDDI CORPORATION,Cable/DSL,residential,80,99,40,60,
media.usnewssite.com,2516,106.186.16.96,JP,[u'flash.jobsadvanced.com'],Japan,40,Tokyo,Tokyo,35.6850,139.7514,,,Asia/Tokyo,AS,,Kddi Corporation,Kddi Corporation,linode.com,AS2516 KDDI KDDI CORPORATION,Cable/DSL,residential,80,99,40,60,
media.yahoodaily.com,2516,106.186.16.96,JP,[u'flash.jobsadvanced.com'],Japan,40,Tokyo,Tokyo,35.6850,139.7514,,,Asia/Tokyo,AS,,Kddi Corporation,Kddi Corporation,linode.com,AS2516 KDDI KDDI CORPORATION,Cable/DSL,residential,80,99,40,60,
medicine.yahoodaily.com,2516,106.186.16.96,JP,[u'flash.jobsadvanced.com'],Japan,40,Tokyo,Tokyo,35.6850,139.7514,,,Asia/Tokyo,AS,,Kddi Corporation,Kddi Corporation,linode.com,AS2516 KDDI KDDI CORPORATION,Cable/DSL,residential,80,99,40,60,
meily.msnhome.org,8075,65.55.39.12,US,[u'ak47.msnhome.org'],United States,WA,Washington,Redmond,47.6801,-122.1206,819,425,America/Los_Angeles,NA,98052,Microsoft Hosting,Microsoft Hosting,,AS8075 Microsoft Corp,Corporate,residential,885,99,67,62,67
meily.msnhome.org,8075,207.46.31.61,US,[u'ak47.msnhome.org'],United States,,,,38.0000,-97.0000,,,,NA,,Microsoft Corp,Microsoft Corp,,AS8075 Microsoft Corp,Cable/DSL,business,,99,,,
messenger.msnhome.org,8075,207.46.31.61,US,[u'ak47.msnhome.org'],United States,,,,38.0000,-97.0000,,,,NA,,Microsoft Corp,Microsoft Corp,,AS8075 Microsoft Corp,Cable/DSL,business,,99,,,
messenger.msnhome.org,8075,65.55.39.12,US,[u'ak47.msnhome.org'],United States,WA,Washington,Redmond,47.6801,-122.1206,819,425,America/Los_Angeles,NA,98052,Microsoft Hosting,Microsoft Hosting,,AS8075 Microsoft Corp,Corporate,residential,885,99,67,62,67
moon.infosupports.com,51969,46.149.18.14,IS,[u'3ml.infosupports.com'],Iceland,,,,65.0000,-18.0000,,,Atlantic/Reykjavik,EU,,GreenQloud ehf,GreenQloud ehf,greenqloud.com,AS51969 GreenQloud ehf,Cable/DSL,,,99,,,
more.msnhome.org,8075,207.46.31.61,US,[u'ak47.msnhome.org'],United States,,,,38.0000,-97.0000,,,,NA,,Microsoft Corp,Microsoft Corp,,AS8075 Microsoft Corp,Cable/DSL,business,,99,,,
more.msnhome.org,8075,65.55.39.12,US,[u'ak47.msnhome.org'],United States,WA,Washington,Redmond,47.6801,-122.1206,819,425,America/Los_Angeles,NA,98052,Microsoft Hosting,Microsoft Hosting,,AS8075 Microsoft Corp,Corporate,residential,885,99,67,62,67
moto.msnhome.org,8075,207.46.31.61,US,[u'ak47.msnhome.org'],United States,,,,38.0000,-97.0000,,,,NA,,Microsoft Corp,Microsoft Corp,,AS8075 Microsoft Corp,Cable/DSL,business,,99,,,
moto.msnhome.org,8075,65.55.39.12,US,[u'ak47.msnhome.org'],United States,WA,Washington,Redmond,47.6801,-122.1206,819,425,America/Los_Angeles,NA,98052,Microsoft Hosting,Microsoft Hosting,,AS8075 Microsoft Corp,Corporate,residential,885,99,67,62,67
movie.canadatvsite.com,3595,50.116.42.33,US,[u'aoldaily.com'],United States,NJ,New Jersey,Absecon,39.4284,-74.4957,504,609,America/New_York,NA,,Linode,Linode,linode.com,"""AS3595 Global Net Access"," LLC""",Corporate,hosting,999,88,61,49,50
movies.infobusinessus.org,6939,184.105.135.166,US,[u'movies.infobusinessus.org'],United States,CA,California,Fremont,37.5155,-121.8962,807,510,America/Los_Angeles,NA,94539,Hurricane Electric,Hurricane Electric,,"""AS6939 Hurricane Electric"," Inc.""",Cable/DSL,hosting,534,99,20,60,10
music.bpyoyo.com,21740,8.5.1.34,US,[u'1.proporzione.com'],United States,WA,Washington,Bellevue,47.6051,-122.1134,819,425,America/Los_Angeles,NA,98008,Level 3 Communications,"""eNom"," Incorporated""",,"""AS21740 eNom"," Incorporated""",Corporate,business,534,99,20,60,10
music.msnhome.org,8075,207.46.31.61,US,[u'ak47.msnhome.org'],United States,,,,38.0000,-97.0000,,,,NA,,Microsoft Corp,Microsoft Corp,,AS8075 Microsoft Corp,Cable/DSL,business,,99,,,
music.msnhome.org,8075,65.55.39.12,US,[u'ak47.msnhome.org'],United States,WA,Washington,Redmond,47.6801,-122.1206,819,425,America/Los_Angeles,NA,98052,Microsoft Hosting,Microsoft Hosting,,AS8075 Microsoft Corp,Corporate,residential,885,99,67,62,67
music.pop-musicsite.com,2516,106.186.16.96,JP,[u'flash.jobsadvanced.com'],Japan,40,Tokyo,Tokyo,35.6850,139.7514,,,Asia/Tokyo,AS,,Kddi Corporation,Kddi Corporation,linode.com,AS2516 KDDI KDDI CORPORATION,Cable/DSL,residential,80,99,40,60,
music.todayusa.org,2516,106.186.16.96,JP,[u'flash.jobsadvanced.com'],Japan,40,Tokyo,Tokyo,35.6850,139.7514,,,Asia/Tokyo,AS,,Kddi Corporation,Kddi Corporation,linode.com,AS2516 KDDI KDDI CORPORATION,Cable/DSL,residential,80,99,40,60,
myfamily.infosupports.com,51969,46.149.18.14,IS,[u'3ml.infosupports.com'],Iceland,,,,65.0000,-18.0000,,,Atlantic/Reykjavik,EU,,GreenQloud ehf,GreenQloud ehf,greenqloud.com,AS51969 GreenQloud ehf,Cable/DSL,,,99,,,
mysql.msnhome.org,8075,207.46.31.61,US,[u'ak47.msnhome.org'],United States,,,,38.0000,-97.0000,,,,NA,,Microsoft Corp,Microsoft Corp,,AS8075 Microsoft Corp,Cable/DSL,business,,99,,,
mysql.msnhome.org,8075,65.55.39.12,US,[u'ak47.msnhome.org'],United States,WA,Washington,Redmond,47.6801,-122.1206,819,425,America/Los_Angeles,NA,98052,Microsoft Hosting,Microsoft Hosting,,AS8075 Microsoft Corp,Corporate,residential,885,99,67,62,67
na.msnhome.org,8075,65.55.39.12,US,[u'ak47.msnhome.org'],United States,WA,Washington,Redmond,47.6801,-122.1206,819,425,America/Los_Angeles,NA,98052,Microsoft Hosting,Microsoft Hosting,,AS8075 Microsoft Corp,Corporate,residential,885,99,67,62,67
na.msnhome.org,8075,207.46.31.61,US,[u'ak47.msnhome.org'],United States,,,,38.0000,-97.0000,,,,NA,,Microsoft Corp,Microsoft Corp,,AS8075 Microsoft Corp,Cable/DSL,business,,99,,,
nes.nationtour.net,2516,106.186.16.96,JP,[u'flash.jobsadvanced.com'],Japan,40,Tokyo,Tokyo,35.6850,139.7514,,,Asia/Tokyo,AS,,Kddi Corporation,Kddi Corporation,linode.com,AS2516 KDDI KDDI CORPORATION,Cable/DSL,residential,80,99,40,60,
net.infosupports.com,51969,46.149.18.14,IS,[u'3ml.infosupports.com'],Iceland,,,,65.0000,-18.0000,,,Atlantic/Reykjavik,EU,,GreenQloud ehf,GreenQloud ehf,greenqloud.com,AS51969 GreenQloud ehf,Cable/DSL,,,99,,,
new.booksonlineclub.com,19337,66.228.132.53,US,[u'events.faqserv.com'],United States,TX,Texas,Irving,32.8795,-96.9398,623,972,America/Chicago,NA,75039,Negma Internet,Negma Internet,,AS19337 Negma Internet,Corporate,residential,534,99,20,60,10
newport.infosupports.com,51969,46.149.18.14,IS,[u'3ml.infosupports.com'],Iceland,,,,65.0000,-18.0000,,,Atlantic/Reykjavik,EU,,GreenQloud ehf,GreenQloud ehf,greenqloud.com,AS51969 GreenQloud ehf,Cable/DSL,,,99,,,
news.aoldaily.com,3595,50.116.42.33,US,[u'aoldaily.com'],United States,NJ,New Jersey,Absecon,39.4284,-74.4957,504,609,America/New_York,NA,,Linode,Linode,linode.com,"""AS3595 Global Net Access"," LLC""",Corporate,hosting,999,88,61,49,50
news.aolon1ine.com,26496,184.168.221.68,US,[u'1saudi.net'],United States,AZ,Arizona,Scottsdale,33.6119,-111.8906,753,480,America/Phoenix,NA,85260,"""GoDaddy.com"," LLC""","""GoDaddy.com"," LLC""",secureserver.net,"""AS26496 GoDaddy.com"," LLC""",Corporate,hosting,534,99,20,60,10
news.bpyoyo.com,21740,8.5.1.34,US,[u'1.proporzione.com'],United States,WA,Washington,Bellevue,47.6051,-122.1134,819,425,America/Los_Angeles,NA,98008,Level 3 Communications,"""eNom"," Incorporated""",,"""AS21740 eNom"," Incorporated""",Corporate,business,534,99,20,60,10
news.canadatvsite.com,3595,50.116.42.33,US,[u'aoldaily.com'],United States,NJ,New Jersey,Absecon,39.4284,-74.4957,504,609,America/New_York,NA,,Linode,Linode,linode.com,"""AS3595 Global Net Access"," LLC""",Corporate,hosting,999,88,61,49,50
news.canoedaily.com,3595,50.116.42.33,US,[u'aoldaily.com'],United States,NJ,New Jersey,Absecon,39.4284,-74.4957,504,609,America/New_York,NA,,Linode,Linode,linode.com,"""AS3595 Global Net Access"," LLC""",Corporate,hosting,999,88,61,49,50
news.cnndaily.com,3595,50.116.42.33,US,[u'aoldaily.com'],United States,NJ,New Jersey,Absecon,39.4284,-74.4957,504,609,America/New_York,NA,,Linode,Linode,linode.com,"""AS3595 Global Net Access"," LLC""",Corporate,hosting,999,88,61,49,50
news.cnnnewsdaily.com,22489,69.43.161.167,AU,[u'00000.mosthost.org'],Australia,07,Victoria,Beaumaris,-38.0000,145.0500,,,Australia/Victoria,OC,,Castle Access,Trellian Pty,,AS22489 Castle Access Inc,Corporate,residential,683,99,20,60,10
news.defenceonline.net,3595,50.116.42.33,US,[u'aoldaily.com'],United States,NJ,New Jersey,Absecon,39.4284,-74.4957,504,609,America/New_York,NA,,Linode,Linode,linode.com,"""AS3595 Global Net Access"," LLC""",Corporate,hosting,999,88,61,49,50
news.e-cardsshop.com,3595,50.116.42.33,US,[u'aoldaily.com'],United States,NJ,New Jersey,Absecon,39.4284,-74.4957,504,609,America/New_York,NA,,Linode,Linode,linode.com,"""AS3595 Global Net Access"," LLC""",Corporate,hosting,999,88,61,49,50
news.infosupports.com,51969,46.149.18.14,IS,[u'3ml.infosupports.com'],Iceland,,,,65.0000,-18.0000,,,Atlantic/Reykjavik,EU,,GreenQloud ehf,GreenQloud ehf,greenqloud.com,AS51969 GreenQloud ehf,Cable/DSL,,,99,,,
news.issnbgkit.net,21788,184.82.228.72,US,[u'attrcorp.com'],United States,CA,California,Los Angeles,34.0522,-118.2437,803,323,America/Los_Angeles,NA,,Network Operations Center,Network Operations Center,hostnoc.net,AS21788 Network Operations Center Inc.,Corporate,hosting,778,95,56,28,10
news.jobsadvanced.com,2516,106.186.16.96,JP,[u'flash.jobsadvanced.com'],Japan,40,Tokyo,Tokyo,35.6850,139.7514,,,Asia/Tokyo,AS,,Kddi Corporation,Kddi Corporation,linode.com,AS2516 KDDI KDDI CORPORATION,Cable/DSL,residential,80,99,40,60,
news.mcafeepaying.com,2516,106.186.16.96,JP,[u'flash.jobsadvanced.com'],Japan,40,Tokyo,Tokyo,35.6850,139.7514,,,Asia/Tokyo,AS,,Kddi Corporation,Kddi Corporation,linode.com,AS2516 KDDI KDDI CORPORATION,Cable/DSL,residential,80,99,40,60,
news.micyuisyahooapis.com,2516,106.186.16.96,JP,[u'flash.jobsadvanced.com'],Japan,40,Tokyo,Tokyo,35.6850,139.7514,,,Asia/Tokyo,AS,,Kddi Corporation,Kddi Corporation,linode.com,AS2516 KDDI KDDI CORPORATION,Cable/DSL,residential,80,99,40,60,
news.msnhome.org,8075,65.55.39.12,US,[u'ak47.msnhome.org'],United States,WA,Washington,Redmond,47.6801,-122.1206,819,425,America/Los_Angeles,NA,98052,Microsoft Hosting,Microsoft Hosting,,AS8075 Microsoft Corp,Corporate,residential,885,99,67,62,67
news.msnhome.org,8075,207.46.31.61,US,[u'ak47.msnhome.org'],United States,,,,38.0000,-97.0000,,,,NA,,Microsoft Corp,Microsoft Corp,,AS8075 Microsoft Corp,Cable/DSL,business,,99,,,
news.nationtour.net,2516,106.186.16.96,JP,[u'flash.jobsadvanced.com'],Japan,40,Tokyo,Tokyo,35.6850,139.7514,,,Asia/Tokyo,AS,,Kddi Corporation,Kddi Corporation,linode.com,AS2516 KDDI KDDI CORPORATION,Cable/DSL,residential,80,99,40,60,
news.newsonlinesite.com,2516,106.186.16.96,JP,[u'flash.jobsadvanced.com'],Japan,40,Tokyo,Tokyo,35.6850,139.7514,,,Asia/Tokyo,AS,,Kddi Corporation,Kddi Corporation,linode.com,AS2516 KDDI KDDI CORPORATION,Cable/DSL,residential,80,99,40,60,
news.newspappers.org,33491,74.93.92.50,US,[u'bee.newspappers.org'],United States,IL,Illinois,Chicago,41.7444,-87.6054,602,773,America/Chicago,NA,60619,Comcast Business Communications,Comcast Business Communications,comcastbusiness.net,"""AS7922 Comcast Cable Communications"," Inc.""",Cable/DSL,business,12,99,84,99,65
news.pop-musicsite.com,2516,106.186.16.96,JP,[u'flash.jobsadvanced.com'],Japan,40,Tokyo,Tokyo,35.6850,139.7514,,,Asia/Tokyo,AS,,Kddi Corporation,Kddi Corporation,linode.com,AS2516 KDDI KDDI CORPORATION,Cable/DSL,residential,80,99,40,60,
